timestep,reward,forward_vel,torso_z,ctrl_cost,alive_bonus,fall_penalty
433,-0.018822723999619484,-9.487993651295309,0.22544337812586596,0.0024296686,5.0,0.0
434,-0.01803126558661461,-9.315321831112126,0.2254267527407571,0.0025180608,5.0,0.0
435,-0.017628217115998268,-9.234033010988712,0.22541054530912222,0.003122996,5.0,0.0
436,-0.01758328452706337,-9.238102663094994,0.22536508564183386,0.0040066014,5.0,0.0
437,-0.01610846072435379,-8.896193409923397,0.2253176318186642,0.0044725086,5.0,0.0
438,-0.01602759398519993,-8.89255715135536,0.22525454170446155,0.0027630639,5.0,0.0
439,-0.016692200675606728,-9.069087785942669,0.22516979448294042,0.0025313334,5.0,0.0
440,-0.01805574633181095,-9.416969653851249,0.2251079970100831,0.0032046845,5.0,0.0
441,-0.017195899039506912,-9.222887788322247,0.22504874208434753,0.0019413668,5.0,0.0
442,-0.017469095066189766,-9.305706740765988,0.22503088119019957,0.0015965917,5.0,0.0
443,-0.01752758026123047,-9.334695808203321,0.2250606878089376,0.0023953149,5.0,0.0
444,-0.016153482720255852,-9.00749970187513,0.22507016390007323,0.0036817312,5.0,0.0
445,-0.013547427952289581,-8.37099842564415,0.22510417902835658,0.0047937185,5.0,0.0
446,-0.012762170284986496,-8.1875766115784,0.22514249714570564,0.0035051128,5.0,0.0
447,-0.011157979257404804,-7.796532403641851,0.22516363986327356,0.0029171887,5.0,0.0
448,-0.011549572460353374,-7.904672732571977,0.22515212553528433,0.0027431853,5.0,0.0
449,-0.011096995323896408,-7.7982372007847145,0.22512285664479753,0.0044893688,5.0,0.0
450,-0.012768092565238476,-8.230890560831545,0.22513208574935956,0.004442717,5.0,0.0
451,-0.00912326481193304,-7.315523825416302,0.22513372110105812,0.0036750343,5.0,0.0
452,-0.009459594264626503,-7.4089077145575795,0.22510675246259174,0.0034022331,5.0,0.0
453,-0.005390658974647522,-6.375018783295189,0.2251606806549146,0.0039247787,5.0,0.0
454,-0.006846501026302576,-6.754634380741822,0.22520575230694512,0.002043026,5.0,0.0
455,-0.006341896485537291,-6.629437113226181,0.225241909450461,0.0026207743,5.0,0.0
456,-0.007148001808673143,-6.840290573488852,0.22530944082541388,0.0046003046,5.0,0.0
457,-0.007303656544536352,-6.8867347645927905,0.22535744373777997,0.0037510474,5.0,0.0
458,-0.00674455426633358,-6.748096927600492,0.22539021296466835,0.0025973173,5.0,0.0
459,-0.008479874581098557,-7.20472801850891,0.22538513825264825,0.0025197715,5.0,0.0
460,-0.00856181513518095,-7.232590480121988,0.22534535883611792,0.002079814,5.0,0.0
461,-0.008541836403310299,-7.234130136249579,0.22527996894559912,0.0013269924,5.0,0.0
462,-0.008720352314412594,-7.285690090764324,0.22519117429203356,0.0025367918,5.0,0.0
463,-0.005709649994969368,-6.498895505216776,0.22509300524935524,0.0032152403,5.0,0.0
464,-0.006641114596277475,-6.749831852431373,0.22499373725680177,0.0017910963,5.0,0.0
465,-0.0058473944664001465,-6.542085997383179,0.2248860063462098,0.0040512932,5.0,0.0
466,-0.002798409666866064,-5.739453031890565,0.22477307663638582,0.002296495,5.0,0.0
467,-0.0018777642399072647,-5.494305890315666,0.22473122218514194,0.0046024583,5.0,0.0
468,-0.0017667999491095543,-5.4680613930255255,0.2246830172749673,0.0024550448,5.0,0.0
